count,detect_count,time,response,pixel_w,pixel_h,pure_pixel_w,pure_pixel_h,pos_x,pos_y,pos_z,speed_x,speed_y,speed_z,euler_x,euler_y,euler_z,speed_eulerx,speed_eulery,speed_eulerz
17.0,17.0,437.9754228591919,0.04970884323120117,46.215751736425545,44.384900083828114,23.107875868212773,22.192450041914043,1.8876906100180693,-0.4216409318677489,4.9057635731376585,-0.018516546575887194,0.0029274150246795805,-0.03758630822886477,5.543988779028612,1.1864407855300476,-1.1911338126650517,75.18280973741254,15.83403347261799,7.858537752018467
18.0,18.0,438.0210049152374,0.03358006477355957,45.35979891872603,44.12424755073957,22.679899459363014,22.06212377536977,1.8846913690245606,-0.4223281827299717,4.9129928133277625,-0.0029992409935086783,-0.0006872508622227658,0.007229240190103958,4.291605752574666,0.7547090644693436,-1.345555969997883,-18.76281472981294,-6.468070968816464,-2.3135049477776395
19.0,19.0,438.0698390007019,0.04233694076538086,46.52133305035477,44.18643743469772,23.260666525177385,22.09321871734886,1.8738541153497623,-0.4210379134298429,4.899032800082104,-0.010837253674798264,0.0012902693001287657,-0.013960013245658764,7.3419234215055855,-0.4324237867212554,-1.8236720596551947,94.85649591900494,-36.91656892042479,-14.868096319713676
20.0,20.0,438.1256549358368,0.0747530460357666,47.25187033154771,45.492750790785664,23.625935165773853,22.746375395392818,1.8350248414043944,-0.4170052467337154,4.843942082473977,-0.03882927394536795,0.004032666696127507,-0.05509071760812656,5.119661562148226,2.046162706634154,-1.4656190606073896,-31.289332394794116,34.89837002479612,5.041367764552944
21.0,21.0,438.1706600189209,0.037568092346191406,46.22849519976944,44.20490885740588,23.11424759988472,22.10245442870294,1.8361011674352878,-0.4177424581156858,4.852087551803948,0.0010763260308934708,-0.0007372113819703596,0.008145469329971178,6.501258925590025,-0.10089709981280459,-1.2834134713673457,26.815173078917876,-41.671895042732885,3.536395291929648
22.0,22.0,438.2255640029907,0.0634310245513916,44.904654703808774,44.63546520498713,22.452327351904387,22.31773260249355,1.8347686996619343,-0.4194929961483218,4.86896679205311,-0.0013324677733534962,-0.0017505380326360287,0.01687924024916132,0.2641237930478396,3.4644988295270007,-0.8904991450259918,-199.21139837772023,113.87720383805713,12.54951363562935
23.0,23.0,438.27125000953674,0.045590877532958984,46.50166316470359,45.86953881006082,23.250831582351793,22.93476940503041,1.7950854994494365,-0.41353502804083087,4.795576966995465,-0.03968320021249783,0.005957968107490941,-0.07338982505764502,3.0321925935404197,0.0835531875855687,-1.121343521116199,41.67203997810978,-50.898627205265896,-3.4752590208166363
24.0,24.0,438.38734197616577,0.11575698852539062,47.5474874026022,46.10563944801774,23.7737437013011,23.052819724008884,1.7652371742061068,-0.4109669352595879,4.76304773122134,-0.0298483252433297,0.002568092781242981,-0.03252923577412492,4.735175608557137,1.0452078255952992,-1.6490405822216239,15.064522906969492,8.506760311258201,-4.66798810960843
25.0,25.0,438.4155979156494,0.028543949127197266,46.88570599701052,45.329902862579615,23.44285299850526,22.664951431289808,1.764453077125829,-0.41135984724582897,4.7664120916150265,-0.0007840970802777125,-0.0003929119862410846,0.003364360393686816,5.366132065429295,0.05732208347838059,-1.4067208117755077,19.791520703621288,-30.987496688508845,7.6009631115523835
26.0,26.0,438.4759428501129,0.059243202209472656,47.39709275878249,46.00512653789073,23.698546379391246,23.00256326894538,1.7471260742945103,-0.4092328417339194,4.743380440090557,-0.017327002831318827,0.0021270055119095854,-0.02303165152446951,4.9540125826692245,0.1272119818999534,-1.5811109141788593,-8.649648445606735,1.4668635590754475,-3.6601353279396487
27.0,27.0,438.4857749938965,0.01090383529663086,47.03173677842756,45.92839966831423,23.51586838921378,22.964199834157114,1.7469451415893111,-0.40969269721228896,4.746251807505065,-0.00018093270519914384,-0.0004598554783695752,0.002871367414507553,4.217392828783762,0.23451699134901136,-1.7028983447536472,-23.976278161746468,3.492676840566359,-3.964065987455904
28.0,28.0,438.53179693222046,0.044840097427368164,46.32558011341234,45.709156466924895,23.16279005670617,22.854578233462433,1.7333831654663057,-0.40935569983159414,4.742689629108748,-0.01356197612300547,0.00033699738069481455,-0.003562178396316895,3.631084637150258,-1.1349818980795823,-1.39895543248694,-13.279305747170008,-31.017807243088917,6.884008989248161
29.0,29.0,438.6122660636902,0.08103394508361816,47.3590850910532,46.83825909219476,23.6795425455266,23.419129546097395,1.7130687017716972,-0.4060426009699749,4.702930968227633,-0.02031446369460843,0.0033130988616192347,-0.039758660881115127,3.05050962846017,-0.4160035701757397,-1.6947156905437835,-7.753713756575622,9.602122151839948,-3.949946772110957
